symbol,side,system,trend_tf,trigger_tf,entry_time,entry_price,exit_time,exit_price,exit_reason,pnl_points,pnl_pct,pnl_pct_net,lot_size,fee_pct_rt
BTCUSD,BUY,swing_4h_1h,4h,1h,2024-10-30 13:00:00+00:00,71999.5,2024-10-31 13:00:00+00:00,71334.9871,trailing_sl_hit,-664.5129,-0.9229,-0.9239,100,0.001
BTCUSD,BUY,swing_4h_1h,4h,1h,2024-11-08 15:00:00+00:00,76430.5,2024-11-10 04:00:00+00:00,77580.4875,trailing_sl_hit,1149.9875,1.5046,1.5036,100,0.001
BTCUSD,BUY,swing_4h_1h,4h,1h,2024-11-13 07:00:00+00:00,87399.5,2024-11-14 15:00:00+00:00,87961.2661,trailing_sl_hit,561.7661,0.6428,0.6418,100,0.001
BTCUSD,BUY,swing_4h_1h,4h,1h,2024-11-15 09:00:00+00:00,89239.0,2024-11-17 21:00:00+00:00,89271.9767,trailing_sl_hit,32.9767,0.037,0.036,100,0.001
BTCUSD,BUY,swing_4h_1h,4h,1h,2024-11-22 15:00:00+00:00,98706.5,2024-11-23 17:00:00+00:00,97502.1928,trailing_sl_hit,-1204.3072,-1.2201,-1.2211,100,0.001
BTCUSD,BUY,swing_4h_1h,4h,1h,2024-11-24 01:00:00+00:00,98252.5,2024-11-24 10:00:00+00:00,97540.6145,trailing_sl_hit,-711.8855,-0.7245,-0.7255,100,0.001
BTCUSD,BUY,swing_4h_1h,4h,1h,2024-11-24 22:00:00+00:00,98082.0,2024-11-25 01:00:00+00:00,97149.0125,trailing_sl_hit,-932.9875,-0.9512,-0.9522,100,0.001
BTCUSD,BUY,swing_4h_1h,4h,1h,2024-11-25 03:00:00+00:00,97938.5,2024-11-25 14:00:00+00:00,96983.0624,trailing_sl_hit,-955.4376,-0.9755,-0.9765,100,0.001
BTCUSD,BUY,swing_4h_1h,4h,1h,2024-11-30 05:00:00+00:00,97155.0,2024-11-30 10:00:00+00:00,96382.6658,trailing_sl_hit,-772.3342,-0.795,-0.796,100,0.001
BTCUSD,BUY,swing_4h_1h,4h,1h,2024-11-30 15:00:00+00:00,96720.0,2024-12-01 02:00:00+00:00,96040.0463,trailing_sl_hit,-679.9537,-0.703,-0.704,100,0.001
BTCUSD,BUY,swing_4h_1h,4h,1h,2024-12-16 13:00:00+00:00,103861.5,2024-12-17 22:00:00+00:00,105521.4002,trailing_sl_hit,1659.9002,1.5982,1.5972,100,0.001
BTCUSD,SELL,swing_4h_1h,4h,1h,2024-12-30 21:00:00+00:00,92035.5,2024-12-31 08:00:00+00:00,93352.1967,trailing_sl_hit,-1316.6967,-1.4306,-1.4316,100,0.001
BTCUSD,BUY,swing_4h_1h,4h,1h,2025-01-04 10:00:00+00:00,97739.5,2025-01-05 14:00:00+00:00,97201.7798,trailing_sl_hit,-537.7202,-0.5502,-0.5512,100,0.001
BTCUSD,BUY,swing_4h_1h,4h,1h,2025-01-05 15:00:00+00:00,97985.0,2025-01-06 14:00:00+00:00,98673.2496,trailing_sl_hit,688.2496,0.7024,0.7014,100,0.001
BTCUSD,SELL,swing_4h_1h,4h,1h,2025-01-10 13:00:00+00:00,93522.0,2025-01-10 17:00:00+00:00,94752.4878,trailing_sl_hit,-1230.4878,-1.3157,-1.3167,100,0.001
BTCUSD,SELL,swing_4h_1h,4h,1h,2025-01-11 03:00:00+00:00,94168.5,2025-01-12 15:00:00+00:00,95059.7188,trailing_sl_hit,-891.2188,-0.9464,-0.9474,100,0.001
BTCUSD,SELL,swing_4h_1h,4h,1h,2025-01-12 21:00:00+00:00,94319.0,2025-01-13 00:00:00+00:00,94889.8344,trailing_sl_hit,-570.8344,-0.6052,-0.6062,100,0.001
