symbol,side,system,trend_tf,trigger_tf,entry_time,entry_price,exit_time,exit_price,exit_reason,pnl_points,pnl_pct,pnl_pct_net,lot_size,fee_pct_rt
ETHUSD,SELL,swing_4h_1h,4h,1h,2025-01-29 23:00:00+00:00,3112.55,2025-01-30 03:00:00+00:00,3170.0569,trailing_sl_hit,-57.5069,-1.8476,-1.8486,100,0.001
ETHUSD,SELL,swing_4h_1h,4h,1h,2025-02-03 20:00:00+00:00,2702.75,2025-02-03 22:00:00+00:00,2823.1227,trailing_sl_hit,-120.3727,-4.4537,-4.4547,100,0.001
ETHUSD,SELL,swing_4h_1h,4h,1h,2025-02-04 05:00:00+00:00,2689.75,2025-02-04 12:00:00+00:00,2800.9842,trailing_sl_hit,-111.2342,-4.1355,-4.1365,100,0.001
ETHUSD,SELL,swing_4h_1h,4h,1h,2025-02-04 19:00:00+00:00,2768.75,2025-02-05 01:00:00+00:00,2765.8704,trailing_sl_hit,2.8796,0.104,0.103,100,0.001
ETHUSD,SELL,swing_4h_1h,4h,1h,2025-02-05 06:00:00+00:00,2743.75,2025-02-06 02:00:00+00:00,2812.2704,trailing_sl_hit,-68.5204,-2.4973,-2.4983,100,0.001
ETHUSD,SELL,swing_4h_1h,4h,1h,2025-02-06 12:00:00+00:00,2769.6,2025-02-07 01:00:00+00:00,2738.5216,trailing_sl_hit,31.0784,1.1221,1.1211,100,0.001
ETHUSD,SELL,swing_4h_1h,4h,1h,2025-02-07 15:00:00+00:00,2720.4,2025-02-07 20:00:00+00:00,2655.9474,trailing_sl_hit,64.4526,2.3692,2.3682,100,0.001
ETHUSD,SELL,swing_4h_1h,4h,1h,2025-02-08 22:00:00+00:00,2626.0,2025-02-09 03:00:00+00:00,2664.9788,trailing_sl_hit,-38.9788,-1.4843,-1.4853,100,0.001
ETHUSD,SELL,swing_4h_1h,4h,1h,2025-02-09 13:00:00+00:00,2617.35,2025-02-09 15:00:00+00:00,2652.06,trailing_sl_hit,-34.71,-1.3261,-1.3271,100,0.001
ETHUSD,SELL,swing_4h_1h,4h,1h,2025-02-09 17:00:00+00:00,2641.05,2025-02-09 21:00:00+00:00,2579.9025,trailing_sl_hit,61.1475,2.3153,2.3143,100,0.001
ETHUSD,SELL,swing_4h_1h,4h,1h,2025-02-10 01:00:00+00:00,2572.85,2025-02-10 03:00:00+00:00,2632.2356,trailing_sl_hit,-59.3856,-2.3082,-2.3092,100,0.001
ETHUSD,SELL,swing_4h_1h,4h,1h,2025-02-11 13:00:00+00:00,2632.85,2025-02-11 15:00:00+00:00,2674.9334,trailing_sl_hit,-42.0834,-1.5984,-1.5994,100,0.001
ETHUSD,SELL,swing_4h_1h,4h,1h,2025-02-12 10:00:00+00:00,2617.85,2025-02-12 13:00:00+00:00,2621.3285,trailing_sl_hit,-3.4785,-0.1329,-0.1339,100,0.001
ETHUSD,SELL,swing_4h_1h,4h,1h,2025-02-12 13:00:00+00:00,2594.4,2025-02-12 15:00:00+00:00,2611.78,trailing_sl_hit,-17.38,-0.6699,-0.6709,100,0.001
ETHUSD,SELL,swing_4h_1h,4h,1h,2025-02-13 07:00:00+00:00,2680.25,2025-02-13 21:00:00+00:00,2673.1865,trailing_sl_hit,7.0635,0.2635,0.2625,100,0.001
ETHUSD,SELL,swing_4h_1h,4h,1h,2025-02-26 00:00:00+00:00,2474.2,2025-02-26 15:00:00+00:00,2442.0733,trailing_sl_hit,32.1267,1.2985,1.2975,100,0.001
ETHUSD,SELL,swing_4h_1h,4h,1h,2025-02-27 11:00:00+00:00,2352.8,2025-02-27 23:00:00+00:00,2307.9715,trailing_sl_hit,44.8285,1.9053,1.9043,100,0.001
ETHUSD,SELL,swing_4h_1h,4h,1h,2025-03-01 10:00:00+00:00,2203.95,2025-03-01 16:00:00+00:00,2204.2764,trailing_sl_hit,-0.3264,-0.0148,-0.0158,100,0.001
ETHUSD,SELL,swing_4h_1h,4h,1h,2025-03-02 02:00:00+00:00,2208.8,2025-03-02 09:00:00+00:00,2248.9759,trailing_sl_hit,-40.1759,-1.8189,-1.8199,100,0.001
ETHUSD,SELL,swing_4h_1h,4h,1h,2025-03-02 13:00:00+00:00,2211.25,2025-03-02 15:00:00+00:00,2219.4129,trailing_sl_hit,-8.1629,-0.3692,-0.3702,100,0.001
ETHUSD,SELL,swing_4h_1h,4h,1h,2025-03-04 20:00:00+00:00,2136.95,2025-03-04 21:00:00+00:00,2215.046,trailing_sl_hit,-78.096,-3.6546,-3.6556,100,0.001
ETHUSD,SELL,swing_4h_1h,4h,1h,2025-03-05 14:00:00+00:00,2170.4,2025-03-05 20:00:00+00:00,2225.3861,trailing_sl_hit,-54.9861,-2.5335,-2.5345,100,0.001
ETHUSD,SELL,swing_4h_1h,4h,1h,2025-03-06 13:00:00+00:00,2245.6,2025-03-06 15:00:00+00:00,2267.6361,trailing_sl_hit,-22.0361,-0.9813,-0.9823,100,0.001
ETHUSD,SELL,swing_4h_1h,4h,1h,2025-03-06 16:00:00+00:00,2220.9,2025-03-07 00:00:00+00:00,2175.9359,trailing_sl_hit,44.9641,2.0246,2.0236,100,0.001
ETHUSD,SELL,swing_4h_1h,4h,1h,2025-03-07 16:00:00+00:00,2157.55,2025-03-08 13:00:00+00:00,2180.2447,trailing_sl_hit,-22.6947,-1.0519,-1.0529,100,0.001
ETHUSD,SELL,swing_4h_1h,4h,1h,2025-03-09 02:00:00+00:00,2180.9,2025-03-09 16:00:00+00:00,2093.9229,trailing_sl_hit,86.9771,3.9881,3.9871,100,0.001
ETHUSD,SELL,swing_4h_1h,4h,1h,2025-03-10 13:00:00+00:00,2082.9,2025-03-10 14:00:00+00:00,2070.4521,trailing_sl_hit,12.4479,0.5976,0.5966,100,0.001
ETHUSD,SELL,swing_4h_1h,4h,1h,2025-03-11 23:00:00+00:00,1922.65,2025-03-12 08:00:00+00:00,1916.2039,trailing_sl_hit,6.4461,0.3353,0.3343,100,0.001
ETHUSD,SELL,swing_4h_1h,4h,1h,2025-03-12 09:00:00+00:00,1893.3,2025-03-12 21:00:00+00:00,1904.3736,trailing_sl_hit,-11.0736,-0.5849,-0.5859,100,0.001
ETHUSD,SELL,swing_4h_1h,4h,1h,2025-03-13 02:00:00+00:00,1889.1,2025-03-13 10:00:00+00:00,1902.3727,trailing_sl_hit,-13.2727,-0.7026,-0.7036,100,0.001
ETHUSD,SELL,swing_4h_1h,4h,1h,2025-03-13 13:00:00+00:00,1870.3,2025-03-13 22:00:00+00:00,1876.0762,trailing_sl_hit,-5.7762,-0.3088,-0.3098,100,0.001
ETHUSD,SELL,swing_4h_1h,4h,1h,2025-03-13 23:00:00+00:00,1863.6,2025-03-14 07:00:00+00:00,1902.7238,trailing_sl_hit,-39.1238,-2.0994,-2.1004,100,0.001
ETHUSD,SELL,swing_4h_1h,4h,1h,2025-03-16 01:00:00+00:00,1922.0,2025-03-16 11:00:00+00:00,1891.5702,trailing_sl_hit,30.4298,1.5832,1.5822,100,0.001
ETHUSD,SELL,swing_4h_1h,4h,1h,2025-03-17 05:00:00+00:00,1893.1,2025-03-17 09:00:00+00:00,1909.8117,trailing_sl_hit,-16.7117,-0.8828,-0.8838,100,0.001
ETHUSD,SELL,swing_4h_1h,4h,1h,2025-03-31 20:00:00+00:00,1819.25,2025-04-01 06:00:00+00:00,1853.2022,trailing_sl_hit,-33.9522,-1.8663,-1.8673,100,0.001
ETHUSD,SELL,swing_4h_1h,4h,1h,2025-04-02 20:00:00+00:00,1879.15,2025-04-02 22:00:00+00:00,1847.9437,trailing_sl_hit,31.2063,1.6607,1.6597,100,0.001
ETHUSD,SELL,swing_4h_1h,4h,1h,2025-04-04 00:00:00+00:00,1810.1,2025-04-04 07:00:00+00:00,1819.083,trailing_sl_hit,-8.983,-0.4963,-0.4973,100,0.001
ETHUSD,SELL,swing_4h_1h,4h,1h,2025-04-04 10:00:00+00:00,1783.05,2025-04-04 13:00:00+00:00,1804.6099,trailing_sl_hit,-21.5599,-1.2092,-1.2102,100,0.001
ETHUSD,SELL,swing_4h_1h,4h,1h,2025-04-05 03:00:00+00:00,1809.4,2025-04-05 20:00:00+00:00,1793.5742,trailing_sl_hit,15.8258,0.8746,0.8736,100,0.001
ETHUSD,SELL,swing_4h_1h,4h,1h,2025-04-06 06:00:00+00:00,1798.0,2025-04-06 13:00:00+00:00,1766.0267,trailing_sl_hit,31.9733,1.7783,1.7773,100,0.001
ETHUSD,SELL,swing_4h_1h,4h,1h,2025-04-07 23:00:00+00:00,1552.65,2025-04-08 02:00:00+00:00,1610.3189,trailing_sl_hit,-57.6689,-3.7142,-3.7152,100,0.001
ETHUSD,SELL,swing_4h_1h,4h,1h,2025-04-08 06:00:00+00:00,1575.75,2025-04-09 01:00:00+00:00,1447.5794,trailing_sl_hit,128.1706,8.1339,8.1329,100,0.001
ETHUSD,SELL,swing_4h_1h,4h,1h,2025-04-09 14:00:00+00:00,1470.65,2025-04-09 17:00:00+00:00,1516.2333,trailing_sl_hit,-45.5833,-3.0995,-3.1005,100,0.001
ETHUSD,BUY,swing_4h_1h,4h,1h,2025-04-30 20:00:00+00:00,1793.6,2025-05-01 10:00:00+00:00,1820.6031,trailing_sl_hit,27.0031,1.5055,1.5045,100,0.001
ETHUSD,BUY,swing_4h_1h,4h,1h,2025-05-11 08:00:00+00:00,2480.45,2025-05-11 15:00:00+00:00,2452.423,trailing_sl_hit,-28.027,-1.1299,-1.1309,100,0.001
ETHUSD,BUY,swing_4h_1h,4h,1h,2025-05-11 17:00:00+00:00,2491.1,2025-05-12 07:00:00+00:00,2544.3602,trailing_sl_hit,53.2602,2.138,2.137,100,0.001
ETHUSD,BUY,swing_4h_1h,4h,1h,2025-05-13 09:00:00+00:00,2484.25,2025-05-13 19:00:00+00:00,2656.9731,trailing_sl_hit,172.7231,6.9527,6.9517,100,0.001
ETHUSD,BUY,swing_4h_1h,4h,1h,2025-05-14 11:00:00+00:00,2624.75,2025-05-14 14:00:00+00:00,2569.047,trailing_sl_hit,-55.703,-2.1222,-2.1232,100,0.001
ETHUSD,BUY,swing_4h_1h,4h,1h,2025-05-14 18:00:00+00:00,2612.95,2025-05-15 01:00:00+00:00,2579.5095,trailing_sl_hit,-33.4405,-1.2798,-1.2808,100,0.001
ETHUSD,BUY,swing_4h_1h,4h,1h,2025-05-15 16:00:00+00:00,2598.5,2025-05-15 18:00:00+00:00,2535.9463,trailing_sl_hit,-62.5537,-2.4073,-2.4083,100,0.001
ETHUSD,BUY,swing_4h_1h,4h,1h,2025-05-16 01:00:00+00:00,2566.55,2025-05-16 14:00:00+00:00,2580.448,trailing_sl_hit,13.898,0.5415,0.5405,100,0.001
ETHUSD,BUY,swing_4h_1h,4h,1h,2025-05-16 18:00:00+00:00,2586.25,2025-05-16 22:00:00+00:00,2540.4988,trailing_sl_hit,-45.7512,-1.769,-1.77,100,0.001
ETHUSD,BUY,swing_4h_1h,4h,1h,2025-06-03 22:00:00+00:00,2603.95,2025-06-04 13:00:00+00:00,2608.8167,trailing_sl_hit,4.8667,0.1869,0.1859,100,0.001
ETHUSD,BUY,swing_4h_1h,4h,1h,2025-06-04 14:00:00+00:00,2639.8,2025-06-04 18:00:00+00:00,2630.3432,trailing_sl_hit,-9.4568,-0.3582,-0.3592,100,0.001
ETHUSD,BUY,swing_4h_1h,4h,1h,2025-06-12 17:00:00+00:00,2761.5,2025-06-12 19:00:00+00:00,2715.1366,trailing_sl_hit,-46.3634,-1.6789,-1.6799,100,0.001
ETHUSD,SELL,swing_4h_1h,4h,1h,2025-06-23 10:00:00+00:00,2246.45,2025-06-23 13:00:00+00:00,2287.4111,trailing_sl_hit,-40.9611,-1.8234,-1.8244,100,0.001
ETHUSD,SELL,swing_4h_1h,4h,1h,2025-06-23 15:00:00+00:00,2247.65,2025-06-23 17:00:00+00:00,2254.3346,trailing_sl_hit,-6.6846,-0.2974,-0.2984,100,0.001
ETHUSD,BUY,swing_4h_1h,4h,1h,2025-07-04 03:00:00+00:00,2577.05,2025-07-04 07:00:00+00:00,2547.0373,trailing_sl_hit,-30.0127,-1.1646,-1.1656,100,0.001
ETHUSD,BUY,swing_4h_1h,4h,1h,2025-07-07 13:00:00+00:00,2565.15,2025-07-07 14:00:00+00:00,2537.4316,trailing_sl_hit,-27.7184,-1.0806,-1.0816,100,0.001
ETHUSD,BUY,swing_4h_1h,4h,1h,2025-07-12 05:00:00+00:00,2952.2,2025-07-12 12:00:00+00:00,2930.5586,trailing_sl_hit,-21.6414,-0.7331,-0.7341,100,0.001
ETHUSD,BUY,swing_4h_1h,4h,1h,2025-07-13 00:00:00+00:00,2943.95,2025-07-13 14:00:00+00:00,2978.0931,trailing_sl_hit,34.1431,1.1598,1.1588,100,0.001
ETHUSD,BUY,swing_4h_1h,4h,1h,2025-07-13 23:00:00+00:00,2971.0,2025-07-14 03:00:00+00:00,2997.7072,trailing_sl_hit,26.7072,0.8989,0.8979,100,0.001
ETHUSD,BUY,swing_4h_1h,4h,1h,2025-07-14 16:00:00+00:00,3025.05,2025-07-15 01:00:00+00:00,2976.7282,trailing_sl_hit,-48.3218,-1.5974,-1.5984,100,0.001
ETHUSD,BUY,swing_4h_1h,4h,1h,2025-07-15 12:00:00+00:00,2999.9,2025-07-15 13:00:00+00:00,3006.4643,trailing_sl_hit,6.5643,0.2188,0.2178,100,0.001
ETHUSD,BUY,swing_4h_1h,4h,1h,2025-07-15 15:00:00+00:00,3039.65,2025-07-16 14:00:00+00:00,3195.8335,trailing_sl_hit,156.1835,5.1382,5.1372,100,0.001
ETHUSD,BUY,swing_4h_1h,4h,1h,2025-07-18 21:00:00+00:00,3554.5,2025-07-20 03:00:00+00:00,3622.0205,trailing_sl_hit,67.5205,1.8996,1.8986,100,0.001
ETHUSD,BUY,swing_4h_1h,4h,1h,2025-07-21 23:00:00+00:00,3761.5,2025-07-22 01:00:00+00:00,3705.4857,trailing_sl_hit,-56.0143,-1.4891,-1.4901,100,0.001
ETHUSD,BUY,swing_4h_1h,4h,1h,2025-07-22 01:00:00+00:00,3794.8,2025-07-22 03:00:00+00:00,3724.6643,trailing_sl_hit,-70.1357,-1.8482,-1.8492,100,0.001
ETHUSD,BUY,swing_4h_1h,4h,1h,2025-07-22 15:00:00+00:00,3718.5,2025-07-23 07:00:00+00:00,3678.9511,trailing_sl_hit,-39.5489,-1.0636,-1.0646,100,0.001
ETHUSD,BUY,swing_4h_1h,4h,1h,2025-07-24 00:00:00+00:00,3645.7,2025-07-24 05:00:00+00:00,3588.4524,trailing_sl_hit,-57.2476,-1.5703,-1.5713,100,0.001
ETHUSD,BUY,swing_4h_1h,4h,1h,2025-07-24 08:00:00+00:00,3633.25,2025-07-24 14:00:00+00:00,3636.8648,trailing_sl_hit,3.6148,0.0995,0.0985,100,0.001
ETHUSD,BUY,swing_4h_1h,4h,1h,2025-07-24 14:00:00+00:00,3734.65,2025-07-24 16:00:00+00:00,3669.2173,trailing_sl_hit,-65.4327,-1.752,-1.753,100,0.001
ETHUSD,BUY,swing_4h_1h,4h,1h,2025-07-25 01:00:00+00:00,3682.7,2025-07-25 03:00:00+00:00,3613.1475,trailing_sl_hit,-69.5525,-1.8886,-1.8896,100,0.001
ETHUSD,BUY,swing_4h_1h,4h,1h,2025-07-25 08:00:00+00:00,3664.75,2025-07-25 14:00:00+00:00,3643.8032,trailing_sl_hit,-20.9468,-0.5716,-0.5726,100,0.001
ETHUSD,BUY,swing_4h_1h,4h,1h,2025-07-25 20:00:00+00:00,3684.35,2025-07-26 15:00:00+00:00,3717.699,trailing_sl_hit,33.349,0.9052,0.9042,100,0.001
ETHUSD,BUY,swing_4h_1h,4h,1h,2025-08-10 08:00:00+00:00,4209.55,2025-08-11 07:00:00+00:00,4268.8523,trailing_sl_hit,59.3023,1.4088,1.4078,100,0.001
ETHUSD,BUY,swing_4h_1h,4h,1h,2025-08-11 13:00:00+00:00,4279.3,2025-08-11 18:00:00+00:00,4268.7692,trailing_sl_hit,-10.5308,-0.2461,-0.2471,100,0.001
ETHUSD,BUY,swing_4h_1h,4h,1h,2025-08-12 00:00:00+00:00,4273.1,2025-08-12 12:00:00+00:00,4330.149,trailing_sl_hit,57.049,1.3351,1.3341,100,0.001
ETHUSD,BUY,swing_4h_1h,4h,1h,2025-08-15 02:00:00+00:00,4620.85,2025-08-15 13:00:00+00:00,4558.1609,trailing_sl_hit,-62.6891,-1.3567,-1.3577,100,0.001
ETHUSD,BUY,swing_4h_1h,4h,1h,2025-08-24 11:00:00+00:00,4746.9,2025-08-24 17:00:00+00:00,4855.5114,trailing_sl_hit,108.6114,2.288,2.287,100,0.001
